TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
1923	0.253870	2.278044	0.000000
1932	0.245749	2.277351	-0.000000
1941	0.236657	2.276532	-0.000000
1950	0.221972	2.275147	-0.000000
1960	0.209410	2.273896	0.000000
1968	0.199179	2.272726	0.000000
1978	0.188867	2.271488	0.000000
1987	0.171314	2.269526	-0.000000
1995	0.157567	2.268124	-0.000000
2004	0.142872	2.266651	-0.000000
2012	0.127543	2.265120	0.000000
2023	0.099447	2.262458	0.000000
2032	0.080007	2.260749	-0.000000
2040	0.059542	2.258950	-0.000000
2049	0.039475	2.257112	-0.000000
2058	0.007179	2.254245	0.000000
2069	-0.016516	2.252220	0.000000
2077	-0.041112	2.250124	0.000000
2085	-0.070543	2.247556	-0.000000
2094	-0.095174	2.245306	-0.000000
2104	-0.132700	2.241845	-0.000000
2113	-0.157661	2.239436	0.000000
2121	-0.181371	2.236981	0.000000
2132	-0.203839	2.234504	-0.000000
2138	-0.236260	2.230772	-0.000000
2150	-0.260811	2.227880	-0.000000
2158	-0.282824	2.225418	0.000000
2166	-0.303879	2.222937	0.000000
2180	-0.346342	2.218052	-0.000000
2193	-0.375380	2.214399	-0.000000
2202	-0.394044	2.212019	-0.000000
2212	-0.422272	2.208214	0.000000
2221	-0.437689	2.205976	0.000000
2230	-0.451785	2.203795	0.000000
2238	-0.464827	2.201692	-0.000000
2248	-0.482538	2.198764	-0.000000
2257	-0.492159	2.196898	0.000000
2265	-0.500999	2.195104	0.000000
2275	-0.508626	2.193211	0.000000
2288	-0.512835	2.191677	-0.000000
2295	-0.515345	2.189670	-0.000000
2302	-0.515927	2.188493	-0.000000
2311	-0.515000	2.187510	0.000000
2320	-0.513985	2.186664	0.000000
2329	-0.509581	2.185668	0.000000
2338	-0.503149	2.185282	-0.000000
2346	-0.487391	2.185081	-0.000000
2355	-0.455112	2.185129	-0.000000
2364	-0.400681	2.185786	0.000000
2374	-0.365361	2.186564	0.000000
2383	-0.333141	2.187629	-0.000000
2396	-0.299979	2.188937	-0.000000
2402	-0.249916	2.191709	-0.000000
2410	-0.216501	2.193612	0.000000
2418	-0.183244	2.195714	0.000000
2429	-0.148153	2.197991	-0.000000
2438	-0.092844	2.201797	-0.000000
2446	-0.056098	2.204523	-0.000000
2455	-0.018251	2.207414	-0.000000
2464	0.026147	2.210991	0.000000
2473	0.063511	2.214109	0.000000
2482	0.116967	2.219030	-0.000000
2490	0.148793	2.222305	-0.000000
2500	0.178327	2.225575	-0.000000
2510	0.214556	2.230470	0.000000
2518	0.232509	2.233569	0.000000
2528	0.248935	2.237036	0.000000
2537	0.259255	2.239803	-0.000000
2545	0.267228	2.242377	-0.000000
2555	0.277398	2.245901	-0.000000
2563	0.283762	2.247929	0.000000
2572	0.290357	2.249751	0.000000
2581	0.296713	2.251385	0.000000
2591	0.306648	2.253715	-0.000000
2598	0.311534	2.254796	-0.000000
2610	0.318386	2.255661	0.000000
2620	0.329377	2.256752	0.000000
2626	0.335315	2.257230	-0.000000
2634	0.341458	2.257594	-0.000000
2646	0.349353	2.257836	-0.000000
2654	0.360912	2.258049	0.000000
2664	0.370593	2.258140	0.000000
2676	0.398928	2.258035	-0.000000
2700	0.405878	2.257961	-0.000000
2707	0.412191	2.257889	0.000000
2717	0.412621	2.257786	0.000000
2735	0.409045	2.257474	-0.000000
2745	0.403418	2.257294	-0.000000
2755	0.397270	2.257107	-0.000000
2762	0.392102	2.256911	0.000000
2771	0.381684	2.256636	0.000000
2781	0.370481	2.256443	-0.000000
2790	0.353701	2.256195	-0.000000
2799	0.334069	2.255873	-0.000000
2809	0.302560	2.255327	0.000000
2817	0.279449	2.254854	0.000000
2825	0.252917	2.254297	0.000000
2839	0.225199	2.253647	-0.000000
2845	0.193415	2.252810	-0.000000
2853	0.154423	2.251568	-0.000000
2862	0.128374	2.250657	0.000000
2871	0.101883	2.249678	0.000000
2881	0.073798	2.248631	-0.000000
2888	0.032378	2.246951	-0.000000
2898	0.002830	2.245738	-0.000000
2907	-0.032432	2.244233	0.000000
2917	-0.062152	2.242859	0.000000
2925	-0.104031	2.240721	0.000000
2933	-0.129678	2.239189	-0.000000
2947	-0.154647	2.237641	-0.000000
2953	-0.179578	2.236069	0.000000
2961	-0.217158	2.233404	0.000000
2971	-0.237874	2.231793	0.000000
2980	-0.257948	2.230177	-0.000000
2988	-0.277780	2.228530	-0.000000
2996	-0.305381	2.226106	-0.000000
3006	-0.321814	2.224510	0.000000
3015	-0.336411	2.222925	0.000000
3025	-0.350138	2.221389	0.000000
3033	-0.365481	2.219644	-0.000000
3043	-0.382222	2.217538	-0.000000
3051	-0.392643	2.216174	-0.000000
3062	-0.402713	2.214873	0.000000
3069	-0.412182	2.213655	0.000001
3079	-0.423619	2.211956	0.000001
3087	-0.429814	2.210748	-0.000000
3096	-0.432016	2.209778	-0.000003
