TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
2200	-0.013751	-2.245426	-0.467257
2207	-0.010128	-2.244315	-0.467256
2215	-0.004795	-2.242998	-0.467256
2223	0.001617	-2.241501	-0.467257
2232	0.011033	-2.239435	-0.467257
2242	0.026502	-2.236360	-0.467257
2250	0.038149	-2.234039	-0.467257
2260	0.050231	-2.231464	-0.467257
2268	0.062999	-2.228688	-0.467257
2278	0.084475	-2.224027	-0.467257
2286	0.100877	-2.220674	-0.467257
2296	0.122692	-2.216430	-0.467257
2309	0.142067	-2.212559	-0.467257
2322	0.191550	-2.201785	-0.467257
2332	0.210780	-2.197169	-0.467257
2341	0.232586	-2.192336	-0.467257
2349	0.273947	-2.183688	-0.467257
2358	0.300911	-2.178257	-0.467257
2368	0.330238	-2.172607	-0.467257
2377	0.361449	-2.166726	-0.467257
2387	0.410728	-2.157492	-0.467257
2395	0.444642	-2.151109	-0.467257
2403	0.479048	-2.144516	-0.467257
2423	0.576108	-2.125936	-0.467257
2431	0.614328	-2.118722	-0.467257
2440	0.654634	-2.111317	-0.467257
2449	0.694372	-2.103722	-0.467257
2458	0.733756	-2.095994	-0.467257
2467	0.792232	-2.084052	-0.467257
2476	0.829977	-2.075972	-0.467257
2485	0.871840	-2.066399	-0.467257
2494	0.905725	-2.058155	-0.467257
2504	0.949178	-2.045577	-0.467257
2512	0.973516	-2.037230	-0.467257
2521	0.991666	-2.028861	-0.467257
2532	1.013755	-2.016315	-0.467257
2539	1.026063	-2.008076	-0.467257
2548	1.034799	-1.998531	-0.467257
2558	1.037800	-1.990566	-0.467257
2567	1.038073	-1.982722	-0.467257
2575	1.034247	-1.971093	-0.467257
2583	1.030853	-1.963634	-0.467257
2593	1.026058	-1.956319	-0.467257
2602	1.020512	-1.949167	-0.467257
2612	1.011514	-1.941013	-0.467257
2623	0.995340	-1.930910	-0.467257
2631	0.981775	-1.924426	-0.467257
2643	0.953805	-1.915040	-0.467257
2669	0.875712	-1.898032	-0.467257
2676	0.825624	-1.889511	-0.467257
2685	0.793912	-1.884811	-0.467257
2693	0.761710	-1.880357	-0.467257
2702	0.729498	-1.876170	-0.467257
