TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	asrud
7696	0.441633	-3.884829	-0.274444
7703	0.445839	-3.881046	-0.274444
7711	0.451072	-3.874830	-0.274444
7719	0.453441	-3.871044	-0.268934
7728	0.455132	-3.867233	-0.268934
7737	0.454598	-3.863441	-0.268934
7745	0.450451	-3.857878	-0.268934
7755	0.446341	-3.854150	-0.268934
7764	0.438926	-3.849829	-0.262292
7773	0.430758	-3.846095	-0.262292
7783	0.421216	-3.842504	-0.262292
7790	0.407825	-3.837346	-0.262292
7796	0.400054	-3.834232	-0.255590
7810	0.390971	-3.830585	-0.255590
7818	0.381471	-3.827320	-0.249602
7827	0.367992	-3.822726	-0.249602
7836	0.359438	-3.819285	-0.249602
7844	0.352891	-3.816519	-0.249602
7853	0.348729	-3.813755	-0.249602
7863	0.341455	-3.809725	-0.241278
7872	0.335815	-3.807087	-0.241278
7881	0.330266	-3.804466	-0.241278
7890	0.324834	-3.801899	-0.241278
7900	0.316709	-3.797763	-0.241278
7917	0.312987	-3.792725	-0.232636
7926	0.314328	-3.790258	-0.232636
7935	0.316326	-3.786567	-0.232636
7944	0.317361	-3.784110	-0.232636
7954	0.320568	-3.781580	-0.232636
7962	0.326036	-3.778634	-0.223936
7971	0.331235	-3.776141	-0.223936
7981	0.338077	-3.772423	-0.223936
7989	0.345580	-3.769887	-0.223936
7999	0.354188	-3.767254	-0.223936
8007	0.361412	-3.764518	-0.223936
8017	0.372237	-3.759748	-0.214864
8030	0.380223	-3.756692	-0.206137
8037	0.389362	-3.753616	-0.206137
8043	0.396978	-3.750467	-0.206137
8052	0.406078	-3.745698	-0.206137
8063	0.412451	-3.742319	-0.197684
8071	0.418484	-3.738849	-0.197684
8079	0.422229	-3.735357	-0.197684
8088	0.424317	-3.729731	-0.197684
8099	0.423402	-3.726333	-0.197684
8106	0.422277	-3.723025	-0.197684
8116	0.420908	-3.719671	-0.189256
8126	0.418189	-3.714672	-0.189256
8135	0.415622	-3.711324	-0.181819
8142	0.412868	-3.707364	-0.181819
8148	0.411337	-3.704684	-0.181819
8160	0.409018	-3.700599	-0.181819
8166	0.407166	-3.698566	-0.174751
8180	0.398798	-3.692192	-0.174751
8187	0.393246	-3.688811	-0.174751
8193	0.391672	-3.687672	-0.174751
8202	0.386185	-3.685529	-0.174751
8214	0.360825	-3.677380	-0.166847
8220	0.350648	-3.674419	-0.166847
8233	0.340683	-3.671509	-0.166847
8245	0.325803	-3.667429	-0.158708
8251	0.317142	-3.664815	-0.158708
8260	0.308428	-3.662271	-0.158708
8269	0.298591	-3.659299	-0.151323
8277	0.287153	-3.655660	-0.151323
8288	0.278959	-3.653190	-0.151323
8296	0.270648	-3.650882	-0.151323
8304	0.262236	-3.648526	-0.151323
8313	0.254828	-3.646259	-0.144075
8323	0.245872	-3.643071	-0.144075
8332	0.240095	-3.640695	-0.144075
8342	0.236709	-3.638660	-0.144075
8354	0.233993	-3.636690	-0.144075
8361	0.231014	-3.633910	-0.144075
8368	0.230538	-3.632042	-0.136931
8377	0.230158	-3.630151	-0.136931
8386	0.229843	-3.627932	-0.136931
8396	0.230229	-3.625042	-0.136931
8404	0.231312	-3.623034	-0.136931
8413	0.231502	-3.621018	-0.128957
8422	0.231825	-3.619029	-0.128957
8431	0.232084	-3.616103	-0.128957
8441	0.232866	-3.614089	-0.128957
8450	0.233582	-3.612140	-0.128957
8462	0.234328	-3.609898	-0.113054
8468	0.236119	-3.607039	-0.113054
8476	0.236950	-3.605151	-0.113054
8485	0.238351	-3.603278	-0.113054
8496	0.241227	-3.601395	-0.113054
8504	0.243305	-3.599509	-0.113054
8512	0.245605	-3.596454	-0.104911
8521	0.246817	-3.594050	-0.104911
8530	0.247296	-3.591909	-0.104911
8539	0.246968	-3.589609	-0.104911
8547	0.244202	-3.586480	-0.104911
8558	0.242838	-3.584374	-0.104911
8566	0.241639	-3.582336	-0.096407
8576	0.238831	-3.579967	-0.088948
8584	0.234020	-3.577046	-0.088948
8593	0.231284	-3.575209	-0.088948
8599	0.229012	-3.573903	-0.088948
8608	0.223580	-3.571538	-0.088948
8620	0.213985	-3.568831	-0.082016
8629	0.207494	-3.567075	-0.082016
8639	0.201371	-3.565341	-0.082016
8647	0.192391	-3.563314	-0.082016
8656	0.184042	-3.561670	-0.082016
8666	0.171761	-3.559288	-0.074517
8674	0.165240	-3.557809	-0.074517
8686	0.158404	-3.556386	-0.068627
8693	0.151991	-3.555041	-0.068627
8702	0.142728	-3.553230	-0.068627
8710	0.136179	-3.551847	-0.068627
8720	0.130567	-3.550778	-0.063279
8728	0.124452	-3.549769	-0.063279
8783	0.091457	-3.543207	-0.058080
8795	0.088697	-3.542271	-0.058080
8801	0.084865	-3.541301	-0.058080
8809	0.080893	-3.540115	-0.058080
8819	0.079867	-3.539364	-0.053280
8828	0.079685	-3.538454	-0.053280
8836	0.078711	-3.537769	-0.053280
8847	0.076903	-3.537116	-0.053280
8856	0.076127	-3.536151	-0.053280
8864	0.076692	-3.535490	-0.047615
8874	0.077076	-3.534788	-0.047615
8883	0.077189	-3.534106	-0.047615
8890	0.080982	-3.532924	-0.047615
8909	0.083813	-3.531388	-0.043327
8918	0.083581	-3.530575	-0.039798
8926	0.083516	-3.529528	-0.039798
8938	0.083826	-3.528710	-0.039798
9007	0.082340	-3.522364	-0.035433
9017	0.085544	-3.521531	-0.027675
9026	0.086561	-3.520792	-0.027675
9035	0.087341	-3.519930	-0.027675
9045	0.088384	-3.518687	-0.027675
9053	0.089792	-3.517726	-0.027675
9062	0.091189	-3.516786	-0.027675
9071	0.092806	-3.515885	-0.022799
9079	0.096291	-3.514664	-0.022799
9089	0.099248	-3.513653	-0.022799
9099	0.101036	-3.512843	-0.022799
9107	0.102600	-3.512051	-0.022799
9116	0.105262	-3.510816	-0.017562
9125	0.108154	-3.509974	-0.017562
9134	0.110339	-3.509053	-0.017562
9143	0.112338	-3.508144	-0.017562
9153	0.116250	-3.506680	-0.017562
9162	0.119197	-3.505547	-0.017562
9170	0.121869	-3.504549	-0.012428
9179	0.124726	-3.503530	-0.012428
9187	0.128910	-3.501954	-0.012428
9199	0.131825	-3.500833	-0.012428
9207	0.133974	-3.499724	-0.012428
9215	0.135534	-3.498589	-0.007279
9224	0.136243	-3.496963	-0.007279
9236	0.137338	-3.495866	-0.002923
9242	0.139554	-3.494605	-0.002923
9251	0.142627	-3.493524	-0.002923
9262	0.145232	-3.491745	-0.002923
9270	0.146180	-3.490475	0.002344
9278	0.147020	-3.489202	0.002344
9288	0.147963	-3.487830	0.002344
9296	0.148971	-3.485888	0.002344
9306	0.149369	-3.484533	0.002344
9315	0.149087	-3.483067	0.008221
9324	0.147785	-3.481783	0.008221
9333	0.144024	-3.479911	0.008221
9346	0.142025	-3.478693	0.013672
9352	0.139919	-3.477544	0.013672
9359	0.138601	-3.476481	0.013672
9369	0.135852	-3.474930	0.018735
9377	0.133821	-3.473940	0.018735
9389	0.131952	-3.472744	0.018735
9396	0.129162	-3.471692	0.018735
9405	0.123325	-3.470129	0.018735
9418	0.119785	-3.469082	0.024493
9424	0.115818	-3.468103	0.024493
9432	0.111495	-3.467181	0.024493
9441	0.107558	-3.466210	0.024493
9454	0.100089	-3.464643	0.029953
9460	0.095548	-3.463795	0.029953
9468	0.090894	-3.463044	0.034712
9478	0.085900	-3.462344	0.034712
9486	0.077711	-3.461373	0.034712
9495	0.073017	-3.460776	0.034712
9504	0.066948	-3.460088	0.034712
9512	0.060362	-3.459466	0.039381
9521	0.048968	-3.458675	0.039381
