TIMESTAMPms	M1ATTITUDEyawspeed	M1ATTITUDEyaw	Rud
 7349	0.130573	-4.215702	-0.136433
 7363	0.124611	-4.213412	-0.136433
 7368	0.122929	-4.211413	-0.128575
 7376	0.122496	-4.209986	-0.128575
 7385	0.122968	-4.208026	-0.128575
 7393	0.127731	-4.205508	-0.128575
 7403	0.132464	-4.203658	-0.128575
 7413	0.138049	-4.201679	-0.128575
 7421	0.145328	-4.199598	-0.121993
 7430	0.157665	-4.196397	-0.121993
 7439	0.166954	-4.193788	-0.121993
 7448	0.173544	-4.191594	-0.121993
 7458	0.179785	-4.189390	-0.121993
 7470	0.190332	-4.186083	-0.115469
 7476	0.197522	-4.183677	-0.115469
 7484	0.204117	-4.181309	-0.115469
 7493	0.209893	-4.178966	-0.115469
 7502	0.218883	-4.174949	-0.115469
 7511	0.223678	-4.172402	-0.115469
 7521	0.228511	-4.169668	-0.109095
 7529	0.232094	-4.166977	-0.109095
 7539	0.233350	-4.164455	-0.109095
 7547	0.234445	-4.160879	-0.109095
 7557	0.235721	-4.158374	-0.109095
 7565	0.236888	-4.155490	-0.109095
 7584	0.239333	-4.149430	-0.103862
 7592	0.240671	-4.146953	-0.103862
 7602	0.241218	-4.144623	-0.103862
 7610	0.241109	-4.142461	-0.103862
 7619	0.240068	-4.139343	-0.098526
 7637	0.236544	-4.134955	-0.098526
 7647	0.235488	-4.132988	-0.098526
 7657	0.234338	-4.130210	-0.098526
 7664	0.232921	-4.128228	-0.098526
 7679	0.232121	-4.126290	-0.093363
 7692	0.231379	-4.122297	-0.093363
 7701	0.229822	-4.119900	-0.093363
 7710	0.228302	-4.118273	-0.093363
 7719	0.227048	-4.116607	-0.087733
 7727	0.225047	-4.115081	-0.087733
 7736	0.221498	-4.112978	-0.087733
 7746	0.218582	-4.111587	-0.087733
 7755	0.214857	-4.109918	-0.087733
 7765	0.211696	-4.108514	-0.087733
 7773	0.204642	-4.106317	-0.082923
 7782	0.199598	-4.104785	-0.082923
 7790	0.192533	-4.103397	-0.082923
 7803	0.186378	-4.102093	-0.083186
 7809	0.175283	-4.100299	-0.083186
 7818	0.165512	-4.098890	-0.083787
 7827	0.156062	-4.097708	-0.083787
 7836	0.145332	-4.096630	-0.083787
 7845	0.129094	-4.095321	-0.083923
 7881	0.090134	-4.092298	-0.084543
 7890	0.077759	-4.091324	-0.084543
 7899	0.071587	-4.090607	-0.084543
 7912	0.065842	-4.089995	-0.085089
 7918	0.059221	-4.089405	-0.086188
 7925	0.050987	-4.088613	-0.086188
 7935	0.047006	-4.087942	-0.086188
 7944	0.042505	-4.087214	-0.086188
 7953	0.038695	-4.086633	-0.086188
 7962	0.036446	-4.085913	-0.086188
 7971	0.036466	-4.085404	-0.087600
 7980	0.036809	-4.084827	-0.087600
 8052	0.075041	-4.077371	-0.087288
 8061	0.081516	-4.076415	-0.090496
 8066	0.089624	-4.075065	-0.092808
 8079	0.100892	-4.073209	-0.092808
 8089	0.108713	-4.071809	-0.092808
 8097	0.116450	-4.070389	-0.092808
 8116	0.134692	-4.066692	-0.092808
 8129	0.143463	-4.064830	-0.093546
 8135	0.150874	-4.063208	-0.093546
 8142	0.157446	-4.061503	-0.093546
 8151	0.167024	-4.058997	-0.093546
 8160	0.173107	-4.057293	-0.093546
 8170	0.178856	-4.055608	-0.091752
 8179	0.183768	-4.053936	-0.091752
 8188	0.192251	-4.050940	-0.091752
 8196	0.196120	-4.049132	-0.091752
 8206	0.200941	-4.047188	-0.091752
 8214	0.205532	-4.045272	-0.091752
 8224	0.210439	-4.042298	-0.089917
 8233	0.213974	-4.040280	-0.089917
 8242	0.216725	-4.038167	-0.089917
 8250	0.219178	-4.035720	-0.089917
 8259	0.220532	-4.033721	-0.089917
 8269	0.222405	-4.030749	-0.088532
 8278	0.223965	-4.028794	-0.088532
 8287	0.226534	-4.026693	-0.088532
 8295	0.228708	-4.024622	-0.088532
 8304	0.232540	-4.021511	-0.088532
 8313	0.235934	-4.019069	-0.088532
 8323	0.239108	-4.016903	-0.086869
 8332	0.242552	-4.014778	-0.086869
 8342	0.247103	-4.011502	-0.086869
 8351	0.250609	-4.009176	-0.086869
 8359	0.253547	-4.006946	-0.086869
 8367	0.255600	-4.004747	-0.085041
 8378	0.259765	-4.001121	-0.085041
 8386	0.261752	-3.998967	-0.085041
 8395	0.262780	-3.996678	-0.085041
 8404	0.262586	-3.994435	-0.085041
 8413	0.261270	-3.992100	-0.085041
 8421	0.256934	-3.988732	-0.083568
 8433	0.252933	-3.986094	-0.083568
 8440	0.248632	-3.983892	-0.083568
 8452	0.243287	-3.981681	-0.083568
 8463	0.233279	-3.978427	-0.081634
 8476	0.217625	-3.974234	-0.081634
 8485	0.208417	-3.972267	-0.081634
 8495	0.194582	-3.969549	-0.081634
 8503	0.183221	-3.967542	-0.081634
 8512	0.173320	-3.965829	-0.081634
 8521	0.163925	-3.964270	-0.079460
 8530	0.150041	-3.962128	-0.079460
 8577	0.101026	-3.955311	-0.082530
 8729	0.049977	-3.944546	-0.083721
 8873	0.088377	-3.931500	-0.078881
 9017	0.190477	-3.906329	-0.074002
 9161	0.240034	-3.869807	-0.066539
 9197	0.207487	-3.860647	-0.063717
 9206	0.196787	-3.858929	-0.062917
 9296	0.075734	-3.847204	-0.053072
